,Region,Sub-region,Year,Biofuels and waste Exports,Biofuels and waste Final consumption,Biofuels and waste Imports,Biofuels and waste Primary production,Biofuels and waste Total energy supply,Biofuels and waste Transformation,Coal Exports,Coal Final consumption,Coal Imports,Coal Losses,Coal Primary production,Coal Total energy supply,Coal Transformation,Electricity and heat Exports,Electricity and heat Final consumption,Electricity and heat Imports,Electricity and heat Losses,Electricity and heat Primary production,Electricity and heat Total energy supply,Electricity and heat Transformation,Natural Gas Exports,Natural Gas Final consumption,Natural Gas Imports,Natural Gas Losses,Natural Gas Primary production,Natural Gas Total energy supply,Natural Gas Transformation,Oil Exports,Oil Final consumption,Oil Imports,Oil Primary production,Oil Total energy supply,Oil Transformation,Oil Losses,Nuclear Primary production,Nuclear Total energy supply,Nuclear Transformation,Biofuels and waste Losses
409,Oceania,Australia and New Zealand,2011,0.0,215847.600009645,938.6,246483.800000972,247395.600000972,-31548.00000774,-7795156.076,118018.744,10553.21,-277.0,10045718.345,2206664.395,-2034050.254,0.0,926171.0,0.0,-71420.4,429713.0,429713.0,664592.4,-978538.5,593286.3,185014.8,-778.5,2140544.7,1344068.1,-484830.0,-882512.41,1972882.0492,2012464.829,1124723.42,2064138.472,-134052.802,0.0,0.0,0.0,0.0,0.0
410,Oceania,Australia and New Zealand,2012,0.0,216591.499995599,1112.9,247855.999998768,248888.499998768,-32297.00000477,-8228937.49812,116040.7003,3619.00272,-283.0,10527208.11098,2173526.77497,-2011482.17467,0.0,917533.4,0.0,-63748.8,422727.8,422727.8,661417.2,-925032.6,603058.5,164753.1,-792.9,2069577.0,1311048.0,-528492.6,-797785.052,2029156.0295,2080269.122,1049882.873,2119524.786,-120951.53,0.0,0.0,0.0,0.0,0.0
411,Oceania,Australia and New Zealand,2013,0.0,226005.09999952,1413.3,254021.000001004,255461.100001004,-29427.000002465,-9139064.931,114275.4676,16308.228,-276.0,11222669.2668,1948157.0558,-1793066.3372,0.0,915108.4,0.0,-60094.8,457868.8,457868.8,617029.2,-1152378.9,638892.9,184749.3,-819.0,2429118.0,1459654.2,-533425.5,-723058.504,2051509.7052,2184285.1862,918066.745,2154100.6042,-108712.614,0.0,0.0,0.0,0.0,0.0
412,Oceania,Australia and New Zealand,2014,0.0,219011.800017378,1882.6,254435.999996015,256291.799996015,-37278.999997295,-10178525.099,115865.035,15184.203,-269.0,12048677.151,1821234.418,-1670557.377,0.0,912342.2,0.0,-50014.8,502190.6,502190.6,567453.6,-1139778.0,685001.7,196691.4,-745.2,2504426.4,1561670.1,-534096.9,-691483.901,2060214.043,2153545.116,890962.65,2137155.799,-109436.783,0.0,0.0,0.0,0.0,0.0
413,Oceania,Australia and New Zealand,2015,0.0,225841.600003285,1239.0,266058.400000081,267270.600000081,-41706.99999705,-10644340.1428,111453.4414,16116.115,-264.0,12582058.5953,1879883.0769,-1721607.8952,0.0,924748.2,0.0,-59886.0,516144.6,516144.6,571791.6,-1229367.6,662952.6,180675.0,-733.5,2605002.3,1558215.0,-551649.6,-694493.191,2042278.2465,2133766.232,847719.219,2066379.288,-104784.599,0.0,0.0,0.0,0.0,0.0
414,Oceania,Australia and New Zealand,2016,0.0,221760.799997445,1947.0,264192.79999927,266139.79999927,-44381.00000114,-10561472.405,119010.08,16444.88,-264.0,12288696.242,1934908.939,-1783435.666,0.0,926475.8,0.0,-69577.2,533557.4,533557.4,570189.6,-1816807.5,665766.0,203796.9,-575.1,3071549.7,1457669.7,-552447.0,-636121.485,2072554.3999,2173487.769,812267.58,2079043.009,-97517.498,0.0,0.0,0.0,0.0,0.0
415,Oceania,Australia and New Zealand,2017,0.0,224828.190503389,1974.8185,277023.410595502,279017.265495502,-54189.077001415,-10271496.129454,124729.802482,17810.27424,-298.826,12325936.157019,1941813.226002,-1762773.03103,0.0,923993.8226,0.0,-58183.8876,543892.2398,543892.2398,567765.5688,-2572196.4,651017.6505,185867.1,-619.2,3871053.0,1487533.5,-556355.2698,-612287.398073,2107723.61517,2234787.779094,710799.421495,2080866.80643,-107848.800598,0.0,0.0,0.0,0.0,0.0
416,Oceania,Australia and New Zealand,2018,0.0,213704.504506565,2077.3015,266439.962802585,268509.437502585,-54804.93399602,-10334672.9945,136014.374321,25387.865607,-296.469,12110121.952608,1873940.058571,-1690114.03195,0.0,933233.1334,0.0,-58781.2608,561672.4858,561672.4858,561848.3316,-3041874.0,640297.6317,167863.5,-550.8,4391906.4,1524042.9,-562957.4538,-607600.517627,2144010.663106,2395876.961957,667207.14,2119841.104544,-127466.71583,0.0,0.0,0.0,0.0,0.0
417,Oceania,Australia and New Zealand,2019,0.0,204844.4854,2891.7718,253561.679004225,256447.415604225,-51730.359,-10637262.696778,137212.106936,42644.049666,-302.758,12672439.812921,1835238.623744,-1655359.13444,0.0,939343.729,0.0,-57334.4532,589311.4522,589311.4522,546975.6948,-3684520.8,646351.9479,181775.7,-707.0157,5105023.2531,1602880.4871,-555720.7041,-680263.055898,2136585.785754,2355809.805979,746855.731872,2100177.235296,-54845.8644499997,0.0,0.0,0.0,0.0,0.0
418,Oceania,Melanesia,1990,0.0,68758.853385,0.0,70233.498765,70233.498765,-1221.88661,0.0,3612.0,4747.2,0.0,0.0,4876.2,-1032.0,0.0,10531.08,0.0,-550.8,4701.6,4701.6,6393.6,0.0,2715.3,0.0,0.0,2715.3,2715.3,0.0,-195013.92,36504.0635,66664.5235,190350.0,56413.8835,-18517.8,0.0,0.0,0.0,0.0,0.0
419,Oceania,Melanesia,1991,0.0,68496.006255,0.0,69970.947485,69970.947485,-1223.27866,0.0,3741.0,5031.0,0.0,0.0,5031.0,-1290.0,0.0,10435.32,0.0,-570.6,4276.8,4276.8,6930.0,0.0,2715.3,0.0,0.0,2715.3,2715.3,0.0,-214328.7,36776.5092,66604.4061493,211500.0,56764.8426776,-19961.7,0.0,0.0,0.0,0.0,0.0
420,Oceania,Melanesia,1992,0.0,69361.231005,3.54,70828.977665,70832.517665,-1216.687,0.0,2631.6,3663.6,0.0,0.0,3663.6,-1032.0,0.0,10177.56,0.0,-601.2,4021.2,4021.2,6948.0,0.0,2715.3,0.0,0.0,2715.3,2715.3,0.0,-226253.5,37095.75054,67372.7871154,224190.0,57618.8571584,-20391.5,0.0,0.0,0.0,0.0,0.0
421,Oceania,Melanesia,1993,0.0,69805.92779,0.295,71276.43024,71276.72524,-1472.34772,0.0,3070.2,4618.2,0.0,0.0,4618.2,-1548.0,0.0,10926.36,0.0,-586.8,3834.0,3834.0,7707.6,0.0,2790.9,0.0,0.0,2790.9,2790.9,0.0,-230572.8,37536.49954,70288.4600342,228420.0,59808.3290772,-21698.1,0.0,0.0,0.0,0.0,0.0
422,Oceania,Melanesia,1994,-1.55295,71782.1551,0.4777,73331.38592,73330.31067,-1550.92993,0.0,4179.6,5727.6,0.0,0.0,5727.6,-1548.0,0.0,10937.16,0.0,-579.6,5342.4,5342.4,6260.4,0.0,2601.9,0.0,0.0,3016.8,3016.8,-414.9,-246170.817982,42488.9719052,76268.1194804,241466.0360967,60238.6225995,-14918.9442238,0.0,0.0,0.0,0.0,0.0
423,Oceania,Melanesia,1995,0.0,70040.43434,0.4777,71982.64489,71983.12259,-1938.59309,0.0,3792.6,5340.6,0.0,0.0,5340.6,-1548.0,0.0,12318.48,0.0,-616.32,5344.1316,5344.1316,7709.4684,0.0,175.5945,0.0,0.0,3476.7711,3476.7711,-3476.7711,-204268.5741372,43251.6728934,76278.0380548,200042.9922519,60141.9113896,-16691.8776926,0.0,0.0,0.0,0.0,0.0
424,Oceania,Melanesia,1996,0.0,70087.603025,0.4777,72029.498305,72029.976005,-1940.59811,0.0,5805.0,7095.0,0.0,0.0,7095.0,-1290.0,0.0,13402.8,0.0,-691.2,6127.4124,6127.4124,8020.5876,0.0,0.0,0.0,0.0,4902.59844,4902.59844,-4902.59844,-213503.755538,44713.4614139,75427.9192517,212166.8099667,61598.6494781,-16173.332317,0.0,0.0,0.0,0.0,0.0
425,Oceania,Melanesia,1997,0.0,67659.742355,0.59,69534.346745,69534.936745,-1877.45451,0.0,2476.8,3508.8,0.0,0.0,3508.8,-1032.0,0.0,13165.2,0.0,-694.8,5320.134,5320.134,8557.8588,0.0,0.0,0.0,0.0,4186.17288,4186.17288,-4526.82621,-155032.103278,44869.3809335,80371.1779175,151547.7213927,66974.8879633,-18667.7849884,0.0,0.0,0.0,0.0,0.0
426,Oceania,Melanesia,1998,0.0,65515.849065,1.18,67388.553225,67389.733225,-1878.75957,0.0,2605.8,3637.8,0.0,0.0,3637.8,-1032.0,0.0,15352.92,0.0,-784.8,6062.1192,6062.1192,10115.5176,0.0,0.0,0.0,0.0,4839.38442,4839.38442,-5945.62977,-165574.2428358,44917.0387171,83241.3994715,161650.9028358,70623.8874584,-21024.0599926,0.0,0.0,0.0,0.0,0.0
427,Oceania,Melanesia,1999,-5.481,69209.62246,0.4425,70874.94009,70869.90159,-1657.24363,0.0,2038.2,3328.2,0.0,0.0,3328.2,-1290.0,0.0,16513.5168,0.0,-849.6,7883.46,7883.46,9157.1436,0.0,0.0,0.0,0.0,4277.48202,4277.48202,-5187.06153,-200406.4478232,46599.2782737,83414.9894483,197012.0378232,69115.6075415,-20504.0523526,0.0,0.0,0.0,0.0,0.0
428,Oceania,Melanesia,2000,-5.481,68163.13486,2.18485,69826.21436,69822.91821,-1659.16485,0.0,5645.8,7626.8,0.0,0.0,7626.8,-1981.0,0.0,16518.0312,0.0,-910.8,7132.32,7132.32,10202.0616,0.0,0.0,0.0,0.0,4505.75487,4505.75487,-4505.75487,-158906.7358214,49039.2601195,87840.3783148,154578.6758214,69688.2814817,-22062.8350222,0.0,0.0,0.0,0.0,0.0
429,Oceania,Melanesia,2001,-5.481,67138.58155,2.18485,68840.40124,68837.10509,-1699.14204,0.0,5169.7,7716.7,0.0,0.0,7716.7,-2547.0,0.0,17968.5972,0.0,-965.52,6369.2424,6369.2424,12520.5444,0.0,0.0,0.0,0.0,5450.45328,5450.45328,-5187.06153,-134834.6222771,52825.8801318,92289.8355102,129320.7222771,75148.8712945,-28625.8682502,0.0,0.0,0.0,0.0,0.0
430,Oceania,Melanesia,2002,-5.481,68258.2081,1.59485,69961.29329,69957.40714,-1700.73104,0.0,5684.34,8231.34,0.0,0.0,8231.34,-2547.0,0.0,18921.6,0.0,-976.32,6157.9872,6157.9872,13661.3232,0.0,0.0,0.0,0.0,5450.45328,5450.45328,-5187.06153,-115272.24464,52936.46125,99890.248853,107949.6,82703.130723,-31765.78822,0.0,0.0,0.0,0.0,0.0
431,Oceania,Melanesia,2003,-5.481,67276.45229,2.45135,68981.79241,68978.76276,-1702.39597,0.0,7019.6,9283.6,0.0,0.0,9283.6,-2264.0,0.0,19908.8568,0.0,-1110.6,5772.6828,5772.6828,15304.0392,0.0,0.0,0.0,0.0,5004.44325,5004.44325,-4997.41947,-112927.6586835,57242.5851131,119589.3001064,102662.1,94922.4890733,-38558.421177,0.0,0.0,0.0,0.0,0.0
432,Oceania,Melanesia,2004,-5.481,67681.047885,2.45135,69404.796935,69401.767285,-1717.4744,0.0,5739.9,7957.46,0.0,0.0,7957.46,-2264.0,0.0,20103.6492,0.0,-1253.52,5530.6332,5530.6332,16083.0972,0.0,0.0,0.0,0.0,4611.11157,4611.11157,-4611.11157,-106220.3056216,65745.6438072,128501.3947182,90268.2,105737.6563325,-41632.23058,0.0,0.0,0.0,0.0,0.0
433,Oceania,Melanesia,2005,-5.481,66968.581415,2.45135,68718.772395,68715.742745,-1746.27633,0.0,5094.1032,7358.1032,0.0,0.0,7358.1032,-2264.0,0.0,19834.0848,0.0,-2426.04,10366.9164,10366.9164,12181.8204,0.0,0.0,0.0,0.0,5394.26304,5394.26304,-5208.13287,-122472.353013,63530.9075861,136762.5452823,104142.6,104512.4116493,-41315.892982,0.0,0.0,0.0,0.0,0.0
434,Oceania,Melanesia,2006,-6.935635,67571.961555,3.10035,69038.642975,69034.80769,-1460.49527,0.0,5745.029,8009.029,0.0,0.0,8009.029,-2264.0,0.0,19909.4544,0.0,-2066.76,13655.682,13655.682,8597.3436,0.0,0.0,0.0,0.0,5099.26428,5099.26428,-4804.26552,-131083.398427,64403.6153623,139183.6870455,121274.1,102821.3904485,-41888.652567,0.0,0.0,0.0,0.0,0.0
435,Oceania,Melanesia,2007,-5.726135,65918.50322,4.57535,67116.840025,67115.68924,-1192.98562,0.0,4641.20258,6905.20258,0.0,0.0,6905.20258,-2264.0,0.0,20286.5148,0.0,-2234.16,21857.2416,21857.2416,907.063200000001,0.0,0.0,0.0,0.0,4769.14662,4769.14662,-4684.86126,-83226.89024,72006.5597858,146224.8641777,82062.0,133037.5090377,-41408.56736,0.0,0.0,0.0,0.0,0.0
436,Oceania,Melanesia,2008,-28.588635,65276.662315,3.0499,66313.95701,66288.418275,-1008.88021,-0.0202,5366.530463,9560.6319681,0.0,0.0,7084.3617681,-1519.7284851,0.0,20397.0864,0.0,-2582.028,22293.4584,22293.4584,630.702000000001,0.0,0.0,0.0,0.0,5320.51335,5320.51335,-5092.2405,-87420.0934445,68680.9711072597,125388.86215521,88110.9,109785.64580726,-40830.24596,0.0,0.0,0.0,0.0,0.0
437,Oceania,Melanesia,2009,-45.580635,64270.761615,45.7183,65330.29013,65330.427795,-1014.60392,-0.2808,5613.758692,5749.33170672,0.0,0.0,8008.45090672,-2397.2883062,0.0,21111.6828,0.0,-1921.428,22022.0508,22022.0508,1076.364,0.0,0.0,0.0,0.0,5468.01273,5468.01273,-5092.2405,-81370.09746,68942.94462413,117228.60704633,84346.2,113246.13868633,-44619.390562,0.0,0.0,0.0,0.0,0.0
438,Oceania,Melanesia,2010,-45.635445,63501.944205,4.4773,64564.33903,64523.180885,-1017.58957,-0.51,7628.5466,14838.8986003,0.0,0.0,13322.5886003,-6783.4420003,0.0,22396.332,0.0,-2025.54,21463.3416,21463.3416,3015.684,0.0,0.0,83.7,0.0,5320.51335,5404.21335,-5092.2405,-18704.99237,74650.1158484,133340.2808581,14678.1,113915.204046934,-45359.001015,0.0,0.0,0.0,0.0,0.0
439,Oceania,Melanesia,2011,-45.60804,64385.87817,5.18245,65464.21487,65423.78928,-1034.17165,-0.4138084,6971.07192,14716.57292,0.0,0.0,12844.1591116,-7441.21242,0.0,22988.0388,0.0,-1963.8432,22028.6244,22028.6244,2958.534,0.0,0.0,1.8,0.0,5534.73864,5536.53864,-5306.46579,-7.74694,77459.1990478,127497.045861,0.0,121642.40121395,-43978.5600124,0.0,0.0,0.0,0.0,0.0
440,Oceania,Melanesia,2012,-91.74672,64023.57388,129.29465,65190.65579,65228.20372,-1077.64206,-0.06486,7413.3614,14919.56347,0.0,0.0,13817.09861,-7087.60207,0.0,23197.1484,0.0,-2166.21,22468.9944,22468.9944,3000.762,0.0,0.0,0.0,0.0,4785.48,4785.48,-4521.78,-32327.8372752,75406.780928723,128151.1222976,31652.200008,117417.212882474,-40699.5899792,0.0,0.0,0.0,0.0,0.0
441,Oceania,Melanesia,2013,-90.4172,76205.7853716712,5.450997045,77236.5468433262,77151.5806403712,-946.36023157,0.0,5697.09102,14812.73449,0.0,0.0,13598.53449,-7789.64347,0.0,24851.0172,0.0,-2233.3608,22714.7772,22714.7772,4663.3104,0.0,0.0,0.0,0.0,4785.48,4785.48,-4634.82,-35555.9793184,82009.0002591,136959.2998956,33120.9999972,128301.60587765,-46614.5950152,0.0,0.0,0.0,0.0,0.0
442,Oceania,Melanesia,2014,-90.353255,77502.0036952013,6.8390042,78491.4000735204,78407.8858227204,-905.82010157,-0.006,9230.91766,18432.35471,0.0,0.0,19729.74871,-10405.23105,0.0,27278.904,0.0,-2424.0384,21767.106,21767.106,8478.5652,-45933.3,0.0,2.7,0.0,56597.4,10666.8,-5539.14,-38033.2280112,84772.015114515,157821.092218715,34000.0000038,142210.492455995,-56784.3739703,0.0,0.0,0.0,0.0,0.0
443,Oceania,Melanesia,2015,-51.39004,77727.3663010425,6.367,78496.0658997425,78451.0428597425,-723.72209157,0.0,9095.11308,21354.15241,0.0,0.0,20758.75241,-12389.03933,0.0,27838.7044016,0.0,-2130.1863984,22011.7964,22011.7964,8871.516,-86704.2,0.0,0.0,0.0,101550.6,14846.4,-5991.3,-63977.2910017,86179.6274823,162729.4928538,51121.0000017,138945.0764208,-50585.8126348,0.0,0.0,0.0,0.0,0.0
444,Oceania,Melanesia,2016,-51.015845,75845.8845351841,5.866235,76507.9090987646,76462.7594887646,-617.72751157,0.0,10097.06206,28130.81731,0.0,0.0,26799.61731,-17157.55525,0.0,29053.5903992,0.0,-1911.032,21800.6312,21800.6312,10879.4556,-92281.5,0.0,0.0,0.0,107994.6,15713.1,-7574.4,-83905.7110081,87273.83728,177734.6470763,49320.9999801,140816.0122105,-52048.0167347,0.0,0.0,0.0,0.0,0.0
445,Oceania,Melanesia,2017,-1.72559,77018.8193953157,1.9175,77748.7962012238,77748.9881112238,-730.52585278,0.0,11282.8,27184.5656,0.0,0.0,30265.5656,-19141.3656,0.0,29744.016,0.0,-1896.84,22377.4008,22377.4008,10245.024,-96388.2,0.0,0.0,0.0,113454.9,17066.7,-7838.1,-75989.2120112,88939.872,180510.3420888,43907.0000112,134480.6257804,-47761.4570084,0.0,0.0,0.0,0.0,0.0
446,Oceania,Melanesia,2018,-0.514995,76414.13539222,1.7995,77331.3731802459,77332.6576852459,-918.49488278,0.0,10455.64,29168.36,0.0,0.0,27589.9,-16989.18,0.0,32098.8152004,0.0,-1750.248,21970.4028,21970.4028,11810.988,-86440.5,0.0,0.0,0.0,100609.2,14168.7,-6029.1,-71350.6399933,93186.3972712,198305.1697309,41156.2400211,155438.6313742,-62049.6505046,0.0,0.0,0.0,0.0,0.0
447,Oceania,Melanesia,2019,-0.145405,80030.706473955,1.888,81006.8703198776,81008.6129148776,-978.471950438401,0.0,9300.46,26739.18,0.0,0.0,27444.82,-18820.36,0.0,32453.5904,0.0,-1787.68,23294.2171848,23294.2171848,10881.5808132,-90762.3,0.0,0.0,0.0,105639.3,14877.0,-6330.6,-75099.6999802,96447.788684,202269.7374891,43214.0,157601.7907877,-60535.8704802999,0.0,0.0,0.0,0.0,0.0
448,Oceania,Micronesia,1990,0.0,441.93361,0.0,447.56232,447.56232,-5.72006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4499.64,0.0,-262.8,108.0,108.0,5681.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.482,6665.152,0.0,5392.382,-451.5,0.0,0.0,0.0,0.0,0.0
449,Oceania,Micronesia,1991,0.0,444.08111,0.0,449.83637,449.83637,-5.84661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4863.24,0.0,-284.4,108.0,108.0,6105.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.942,6636.212,0.0,5403.842,-451.5,0.0,0.0,0.0,0.0,0.0
450,Oceania,Micronesia,1992,0.0,618.851745,0.0,624.748975,624.748975,-5.89723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6688.8,0.0,-608.4,0.0,0.0,7639.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715.30196,9171.732727,0.0,7794.302727,-3078.8,0.0,0.0,0.0,0.0,0.0
451,Oceania,Micronesia,1993,0.0,622.960515,0.0,629.009605,629.009605,-6.04909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7183.08,0.0,-723.6,0.0,0.0,8264.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4781.52512,9350.390458,0.0,7968.107458,-3186.3,0.0,0.0,0.0,0.0,0.0
452,Oceania,Micronesia,1994,0.0,633.352565,1.105335,638.39756,639.502895,-6.15033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7558.92,0.0,-687.6,0.0,0.0,8602.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4852.80216,9467.563524,0.0,8125.237524,-3242.2,0.0,0.0,0.0,0.0,0.0
453,Oceania,Micronesia,1995,0.0,639.481795,1.105335,644.65334,645.758675,-6.27688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7450.2,0.0,-678.384,0.0,0.0,8433.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5073.57512,9828.495586,0.0,8485.726586,-3412.48,0.0,0.0,0.0,0.0,0.0
454,Oceania,Micronesia,1996,0.0,646.766225,1.105335,652.11494,653.220275,-6.45405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7798.68,0.0,-773.28,0.0,0.0,8883.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5138.10492,9899.115756,0.0,8560.313756,-3452.9,0.0,0.0,0.0,0.0,0.0
455,Oceania,Micronesia,1997,0.0,649.86671,1.105335,655.215425,656.32076,-6.45405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7881.48,0.0,-743.4,0.0,0.0,8980.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5216.73068,10066.080433,0.0,8713.605433,-3504.5,0.0,0.0,0.0,0.0,0.0
456,Oceania,Micronesia,1998,0.0,651.050655,3.115035,656.57654,659.691575,-6.63122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7611.12,0.0,-1091.16,0.72,0.72,9148.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5267.37632,10208.170183,0.0,8874.045183,-3610.71,0.0,0.0,0.0,0.0,0.0
457,Oceania,Micronesia,1999,0.0,648.468185,3.115035,659.47177,662.586805,-14.02727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8181.72,0.0,-801.36,0.72,0.72,9339.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5183.303141,9818.932491,0.0,8573.007491,-3405.918114,0.0,0.0,0.0,0.0,0.0
458,Oceania,Micronesia,2000,0.0,663.173975,3.115035,674.12577,677.240805,-14.06683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8442.72,0.0,-864.36,13.68,13.68,9656.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5027.8619188,9792.7888078,0.0,8584.7827859,-3579.430037,0.0,0.0,0.0,0.0,0.0
